,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded,payment_method_encoded
1585,Male,4,1,0,short-term,automatic transfer,1,103.86137785221348,17.65505526803692,0.0,13.355152346860582,0,0.008724,1,0,1
1586,Male,4,1,0,short-term,automatic transfer,1,128.73758811772404,21.885491173459457,0.0,11.180496240558718,0,0.008724,1,0,1
1587,Male,4,1,0,short-term,automatic transfer,3,136.34856481110668,23.17917502606704,0.0,15.079617652353656,0,0.008724,1,0,1
1588,Female,4,1,0,short-term,mail,4,119.29911363450532,20.282284851421537,0.0,15.35,1,0.008724,0,0,0
1589,Female,4,1,0,short-term,mail,3,119.18304868262004,20.26706937176857,0.0,15.86,1,0.008724,0,0,0
1590,Female,4,1,0,long-term,automatic transfer,4,126.52676567234089,21.51056614067781,0.0,15.284256512662049,0,0.008724,0,1,1
1591,Male,4,1,0,long-term,automatic transfer,3,120.96932699019978,20.565082576055563,0.0,15.01181531530096,0,0.008724,1,1,1
1592,Male,4,1,0,long-term,automatic transfer,1,124.10999992350683,21.09914771961368,0.0,14.629403039540112,0,0.008724,1,1,1
1593,Female,4,1,0,long-term,email,6,135.25693898093533,22.994058230173067,0.0,14.761441674961889,0,0.008724,0,1,2
1594,Male,33,0,1,short-term,automatic transfer,1,0.0,0.0,31.947820491166027,52.54936430886998,0,0.004963912069669654,1,0,1
1595,Female,33,1,1,short-term,email,0,101.23975801955824,17.210533127068896,58.97066064067362,73.50205951692656,0,0.008075934519851344,0,0,2
1596,Female,33,1,1,short-term,automatic transfer,0,119.40320197274342,20.30062832655453,58.77352338444219,82.27900184899525,0,0.006000985639019438,0,0,1
1597,Female,33,1,1,short-term,automatic transfer,0,106.1650122165913,18.0491662922276,63.85943396978108,81.86160799234871,0,0.00730662843252624,0,0,1
1598,Male,33,1,1,short-term,automatic transfer,0,117.85910974157912,20.036709235231324,77.58298695392588,94.13170876553684,0,0.007545908854859688,1,0,1
1599,Male,33,1,1,short-term,email,1,139.87176512737403,23.777485110502024,82.78981431262741,105.661766683992,0,0.006816343342422014,1,0,2
1600,Female,33,1,1,short-term,automatic transfer,2,145.14893252891395,24.67376780489523,70.42670124225032,100.11261747415622,0,0.006024699567515821,0,0,1
1601,Female,33,1,1,short-term,email,1,123.379431680155,20.974881377071146,65.17634955692128,81.50842948389645,1,0.008441398923741308,0,0,2
1602,Male,33,1,1,short-term,email,3,123.379431680155,20.974881377071146,56.00365511696528,72.97320120459749,1,0.008932634731042863,1,0,2
1603,Female,33,1,0,short-term,automatic transfer,1,127.69857067162216,21.71353427949565,0.0,23.8328575189216,0,0.008724,0,0,1
1604,Female,33,0,1,long-term,automatic transfer,1,0.0,0.0,31.262194361971027,47.62703368863278,0,0.007804369432776497,0,1,1
1605,Female,33,1,1,long-term,email,0,114.20176065203104,19.423270857573154,45.88276888317347,48.09525531020809,0,0.006374655666001785,0,1,2
1606,Female,33,1,1,long-term,email,1,123.379431680155,20.974881377071146,79.41210875453935,93.47809885332175,1,0.008280636611233684,0,1,2
1607,Male,33,1,0,long-term,automatic transfer,1,120.48606148094412,20.48158630682613,0.0,19.17658975719009,0,0.008724,1,1,1
1608,Female,67,0,1,short-term,automatic transfer,1,0.0,0.0,29.750551515425386,53.02341449964656,0,0.007361766674741555,0,0,1
1609,Female,67,0,1,short-term,email,1,0.0,0.0,28.3032595059542,53.59067959346392,0,0.0074723852808621415,0,0,2
1610,Male,67,1,1,short-term,automatic transfer,0,145.49497304735556,24.73544836935669,54.36936507359901,77.39307414503705,0,0.007902367437875037,1,0,1
1611,Male,67,1,1,short-term,automatic transfer,2,134.03898711311786,22.78689448485948,76.92471610412434,97.8189780369138,0,0.007393147951076453,1,0,1
1612,Male,67,1,1,short-term,automatic transfer,1,136.65669794445623,23.23201530580615,71.97684328578075,92.70314624547636,0,0.0076652600685012855,1,0,1
1613,Male,67,0,1,long-term,automatic transfer,0,0.0,0.0,46.97183683010476,70.58506670827813,0,0.006986469481293487,1,1,1
1614,Female,67,1,1,long-term,mail,3,114.7256770124053,19.504822652376163,36.88312390631703,54.88041476146086,0,0.008184784717281757,0,1,0
1615,Female,67,0,1,long-term,automatic transfer,4,0.0,0.0,36.01907038136506,54.78790660338704,0,0.005946075252163036,0,1,1
1616,Female,67,1,1,long-term,automatic transfer,2,141.71128393078337,24.091475063221395,38.79305721807543,60.9208969247271,0,0.008501980130493896,0,1,1
1617,Male,67,1,1,long-term,mail,1,130.00691269167984,22.10296392539084,55.695518238790186,77.28786150410482,0,0.006136837187903863,1,1,0
1618,Male,67,1,1,long-term,automatic transfer,1,138.4111814220159,23.53143888544016,89.22091944584298,109.24566937753453,0,0.007112015059029815,1,1,1
1619,Female,67,1,1,long-term,email,1,146.96088572441425,24.98422879581987,86.00236291089922,106.49393391876518,0,0.008788732977222661,0,1,2
1620,Male,67,1,1,long-term,automatic transfer,4,123.379431680155,20.974881377071146,75.95412726927198,95.0767415837598,1,0.009791462535966742,1,1,1
1621,Female,67,1,0,long-term,mail,3,146.11528175526365,24.84120350916198,0.0,23.45792961193459,0,0.008724,0,1,0
1622,Female,67,1,0,long-term,automatic transfer,2,151.52300330049374,25.7601611436653,0.0,24.14749563063369,0,0.008724,0,1,1
1623,Male,67,1,0,long-term,email,0,101.23717348539265,17.21052812274824,0.0,21.17873732150473,0,0.008724,1,1,2
1624,Male,67,1,0,long-term,automatic transfer,4,110.1843071676763,18.73426368341493,0.0,22.340307081493265,0,0.008724,1,1,1
1625,Female,23,0,1,short-term,automatic transfer,1,0.0,0.0,41.51402502633565,65.9171601421033,0,0.007031515671642324,0,0,1
1626,Male,23,1,1,short-term,email,0,124.94849630552146,21.24140453744996,17.05504184786978,32.57838230339659,0,0.007172300860600424,1,0,2
1627,Female,23,1,1,short-term,automatic transfer,0,130.7835281991213,22.23373455321052,40.32497014144534,63.53540542808373,0,0.00739333009554672,0,0,1
1628,Male,23,1,1,short-term,automatic transfer,1,118.25573457982252,20.102519054471973,72.02509937325588,94.78706568166828,0,0.007780140191705779,1,0,1
1629,Male,23,1,1,short-term,automatic transfer,1,135.64926744846292,23.06209629945824,64.3161673797399,72.64104733439328,0,0.008427131054106463,1,0,1
1630,Male,23,1,1,short-term,automatic transfer,2,137.38866285006264,23.357284409430747,58.95557547415081,79.82381240367357,0,0.005594792249743298,1,0,1
1631,Female,23,1,1,short-term,mail,1,127.9096401523574,21.74398150170336,63.1791927447594,88.89648209086737,0,0.00620823521989307,0,0,0
1632,Female,23,1,1,short-term,email,2,131.86948531144938,22.416783457859257,56.42945677746992,76.51657824540708,0,0.007359425785396318,0,0,2
1633,Female,23,1,1,short-term,mail,2,125.1693364259272,21.278312029966447,58.89261128484245,72.82333146483404,0,0.006517725765707234,0,0,0
1634,Male,23,1,1,short-term,email,2,123.379431680155,20.974881377071146,63.433046269546,83.63122501753365,1,0.012449963061009643,1,0,2
1635,Female,23,1,1,short-term,automatic transfer,0,123.379431680155,20.974881377071146,63.64320452239316,77.35797367495317,1,0.011845866773923061,0,0,1
1636,Female,23,1,1,short-term,email,2,123.379431680155,20.974881377071146,82.06455495906638,94.2746452362779,1,0.01133756849499441,0,0,2
1637,Male,23,1,1,short-term,email,2,123.379431680155,20.974881377071146,61.68015021573907,85.27266043745094,1,0.010304463380023223,1,0,2
1638,Female,23,1,0,short-term,automatic transfer,4,120.83676629089324,20.561376552802205,0.0,19.69140955653383,0,0.008724,0,0,1
1639,Male,23,1,1,long-term,automatic transfer,1,121.442636357826,20.64406577677113,51.92137798467616,71.39571590390204,0,0.007610164532278421,1,1,1
1640,Female,23,1,1,long-term,email,2,135.53026838696147,23.04036416109241,35.42819594356028,55.1226469470873,0,0.007928084114316333,0,1,2
1641,Female,23,0,1,long-term,automatic transfer,1,0.0,0.0,25.91404003420506,45.02544961997996,0,0.007344184864395775,0,1,1
1642,Female,23,0,1,long-term,mail,0,0.0,0.0,20.72035148425645,40.846557936606594,0,0.007683239772390008,0,1,0
1643,Female,23,1,1,long-term,mail,6,111.0904352431701,18.88570368337732,48.200511845599976,66.86774432735069,0,0.0074104801067559995,0,1,0
1644,Female,23,1,1,long-term,mail,1,138.45641030313072,23.537686610634907,23.57034358923164,45.889389112059256,0,0.007219648919127762,0,1,0
1645,Female,23,1,1,long-term,automatic transfer,4,111.70112280734236,18.990708181014647,53.14580902385518,72.65885045175152,0,0.007734785659537993,0,1,1
1646,Male,23,1,1,long-term,automatic transfer,1,123.74130035160172,21.02269357689644,68.89083310042109,85.30080905319764,0,0.007315328444742873,1,1,1
1647,Male,23,1,0,long-term,automatic transfer,1,129.5847358197423,22.030453956516027,0.0,23.58236276090208,0,0.008724,1,1,1
1648,Male,23,1,0,long-term,email,1,107.0379030647842,18.19626126722273,0.0,22.449641627460867,0,0.008724,1,1,2
1649,Male,23,1,0,long-term,automatic transfer,1,121.58420777993742,20.668898725307013,0.0,18.270694696470706,0,0.008724,1,1,1
1650,Female,23,1,0,long-term,automatic transfer,0,112.18273586221136,19.071127991441408,0.0,19.5937044063202,0,0.008724,0,1,1
1651,Male,23,1,0,long-term,mail,1,122.3557900896945,20.801198066816102,0.0,20.97793932176325,0,0.008724,1,1,0
1652,Female,23,1,0,long-term,mail,0,137.6362998436484,23.39768948496219,0.0,24.61888537796416,0,0.008724,0,1,0
1653,Male,23,1,0,long-term,mail,0,138.7355731611504,23.584695883321427,0.0,17.547632010330197,0,0.008724,1,1,0
1654,Male,57,1,1,short-term,email,2,111.1472560384882,18.925281673213476,42.67620719309188,60.82367813662642,0,0.009861379723601236,1,0,2
1655,Male,57,1,1,short-term,email,2,111.31020061766502,18.951455805295943,42.96362971888816,61.12166331453161,0,0.008810668967610276,1,0,2
1656,Male,57,0,1,short-term,email,2,0.0,0.0,38.65170235674635,57.46878084142584,0,0.007770131409794155,1,0,2
1657,Female,57,1,1,short-term,email,2,121.76604122964515,20.668909439625065,80.90316958005225,96.35954895806226,0,0.0068005715566964615,0,0,2
1658,Male,57,1,1,short-term,automatic transfer,2,117.31518823925062,19.922460923085332,77.42888903365233,93.55191232655372,0,0.007250591826789373,1,0,1
1659,Male,57,1,1,short-term,automatic transfer,2,117.01213961052588,19.87042703545609,69.45922559932471,85.36720748660773,0,0.007886062617679662,1,0,1
1660,Male,57,1,1,short-term,email,1,123.379431680155,20.974881377071146,82.1975979801547,100.90626133316955,1,0.010526499295446074,1,0,2
1661,Male,57,1,1,long-term,email,4,120.35243978154456,20.45714018168356,44.09482760797168,63.96568847345847,0,0.00766544869870331,1,1,2
1662,Male,57,1,1,long-term,mail,1,122.63460984165592,20.844772591783173,59.49296169099229,78.07734783842304,0,0.007569207271327019,1,1,0
1663,Female,57,1,1,long-term,automatic transfer,0,115.3398760383523,19.604789900847287,48.58639980758728,68.06954104648501,0,0.006188841397200828,0,1,1
1664,Female,57,0,1,long-term,mail,2,0.0,0.0,51.13593535742143,70.62361622319625,0,0.006256267145697644,0,1,0
1665,Female,57,1,1,long-term,automatic transfer,3,114.92410469291026,19.534232535209373,67.94711103244911,86.77327074944623,0,0.007313415946352678,0,1,1
1666,Female,57,1,1,long-term,automatic transfer,2,116.1186303819012,19.737125492814407,81.44913226345543,101.3633199494887,0,0.008035398008904402,0,1,1
1667,Female,57,1,0,long-term,automatic transfer,2,121.47794141449386,20.65935847531508,0.0,20.30291215065161,0,0.008724,0,1,1
1668,Female,57,1,0,long-term,mail,0,119.51039088193052,20.342880604542103,0.0,19.278632432781933,0,0.008724,0,1,0
1669,Female,57,1,0,long-term,automatic transfer,1,120.86883080481506,20.55788691289177,0.0,20.07821228286702,0,0.008724,0,1,1
1670,Female,57,1,0,long-term,automatic transfer,1,122.3365803866141,20.80561022435616,0.0,20.213668380347983,0,0.008724,0,1,1
1671,Female,57,1,0,long-term,automatic transfer,3,114.0543176452353,19.408193128356466,0.0,20.69709478218349,0,0.008724,0,1,1
1672,Female,57,1,0,long-term,automatic transfer,1,116.01727247779289,19.73987057860507,0.0,20.994241431329243,0,0.008724,0,1,1
1673,Male,61,1,1,short-term,email,0,134.54929313782736,22.76246597924457,82.57922920095115,104.54500521832864,0,0.0066406661346750905,1,0,2
1674,Male,61,1,1,short-term,email,1,137.8345836311088,23.306622090144685,90.49986498917998,111.59813614118688,0,0.00710992078508481,1,0,2
1675,Female,61,1,1,short-term,mail,0,143.17343022788373,24.256310684712304,72.01136074358674,95.98909939313864,0,0.009324962287382185,0,0,0
1676,Female,61,1,1,short-term,automatic transfer,1,132.4392533108307,22.378274984340564,92.7327039053152,114.29321366840534,0,0.006814685840726602,0,0,1
1677,Male,61,1,1,short-term,email,0,128.02584329747145,21.68064155606691,64.66722789690736,86.21985553288609,0,0.005901101325711157,1,0,2
1678,Female,61,1,1,short-term,email,5,123.379431680155,20.974881377071146,80.7869453146663,98.72298901480238,1,0.01131172734691864,0,0,2
1679,Female,61,1,1,long-term,email,4,110.00779151575394,18.700483816576387,71.46969943394089,88.74057954843137,0,0.006989744945985599,0,1,2
1680,Male,61,0,1,long-term,mail,3,0.0,0.0,64.59452390381445,76.05321028932887,0,0.007806509485003214,1,1,0
1681,Female,61,0,1,long-term,mail,0,0.0,0.0,67.12649158846853,84.08337156703476,0,0.006972108298615532,0,1,0
1682,Male,61,0,1,long-term,automatic transfer,1,0.0,0.0,64.35609250783963,80.8752958814159,0,0.00835824787109336,1,1,1
1683,Male,61,1,1,long-term,automatic transfer,0,134.31118440171653,22.83394417896596,48.14727549179767,85.45837166453919,0,0.009465666017944727,1,1,1
1684,Female,61,1,1,long-term,automatic transfer,2,121.07507948088627,20.51754791331325,86.82575043063672,107.02784661405455,0,0.007360985516207044,0,1,1
1685,Female,61,1,1,long-term,automatic transfer,2,150.4611163695605,25.469705538689105,88.32218586085128,107.67299414305197,0,0.008074742018653745,0,1,1
1686,Male,61,1,1,long-term,mail,2,129.5746233247664,21.96903420975467,78.59219999026195,100.08989062006924,0,0.006936107314999871,1,1,0
1687,Male,61,1,1,long-term,automatic transfer,2,123.379431680155,20.974881377071146,79.317460729069,98.25272670132978,1,0.011585264186567811,1,1,1
1688,Male,61,1,0,long-term,mail,2,110.84957147964644,18.843832480593523,0.0,21.877902544936685,0,0.008724,1,1,0
1689,Male,61,1,0,long-term,automatic transfer,0,117.6494220709487,20.000590939914023,0.0,20.817902140051423,0,0.008724,1,1,1
1690,Male,61,1,0,long-term,automatic transfer,1,109.042275841321,18.537226511966765,0.0,19.615410971168167,0,0.008724,1,1,1
1691,Male,61,1,0,long-term,mail,1,108.75952916287682,18.4890636886525,0.0,23.13652290810157,0,0.008724,1,1,0
1692,Female,14,1,1,short-term,automatic transfer,0,116.4364484174964,19.793875760795352,43.25765896809428,56.27431266166376,0,0.0077896190683888035,0,0,1
1693,Female,14,1,1,short-term,email,3,117.37152994156207,19.95049130614127,51.306223538467776,67.66284766020893,0,0.007400877923358787,0,0,2
1694,Male,14,0,1,short-term,email,3,0.0,0.0,12.761078224820212,29.52702871918388,0,0.008409748320455785,1,0,2
1695,Female,14,0,1,short-term,email,4,0.0,0.0,19.48715192696196,39.62536668180925,0,0.007443578667662013,0,0,2
1696,Female,14,1,1,short-term,automatic transfer,5,147.71173143598529,25.11124399957653,54.28593520474955,74.14198138673858,0,0.006710998144816072,0,0,1
1697,Female,14,0,1,short-term,mail,5,0.0,0.0,34.07191007021612,52.9269232878265,0,0.008648041684511007,0,0,0
1698,Female,14,1,1,short-term,email,4,114.8975859117788,19.534329422088444,60.66576400626663,75.70644883874587,0,0.007869475566660294,0,0,2
1699,Male,14,1,1,short-term,email,2,135.44039837471797,23.02468744778372,57.2012633635411,67.88386378853822,0,0.005423303088363716,1,0,2
1700,Female,14,1,1,short-term,mail,4,109.4015017778746,18.599775310052067,69.43096929633727,86.09849141863643,0,0.007327071766020358,0,0,0
1701,Female,14,1,1,short-term,email,4,123.379431680155,20.974881377071146,74.95577933348073,90.2272336343976,1,0.014742200766033832,0,0,2
1702,Female,14,1,1,short-term,email,2,123.379431680155,20.974881377071146,64.46790277126745,80.21228139725406,1,0.010808268578270464,0,0,2
1703,Female,14,1,1,short-term,email,2,123.379431680155,20.974881377071146,81.89662254245631,97.58484833583394,1,0.0141728206236609,0,0,2
1704,Female,14,1,1,short-term,email,2,123.379431680155,20.974881377071146,53.64718022102525,66.88001432735781,1,0.009926357562760477,0,0,2
1705,Female,14,1,1,short-term,email,1,123.379431680155,20.974881377071146,53.96629328079319,67.90441022494281,1,0.007624840574278375,0,0,2
1706,Male,14,1,0,short-term,mail,1,110.91781101041984,18.85591698235564,0.0,18.84444452370681,0,0.008724,1,0,0
1707,Male,14,1,0,short-term,mail,2,112.88940373967316,19.19155441458864,0.0,18.390824878027274,0,0.008724,1,0,0
1708,Female,14,1,1,long-term,mail,3,122.86970991633628,20.888855078307508,35.17296398722024,58.62608072775592,0,0.00512973935655905,0,1,0
1709,Male,14,1,0,long-term,automatic transfer,4,125.82128712961646,21.38922600700105,0.0,17.91226605935692,0,0.008724,1,1,1
1710,Female,14,1,0,long-term,mail,6,145.7187987624208,24.771857846992223,0.0,19.314604635406663,0,0.008724,0,1,0
1711,Female,20,0,1,short-term,automatic transfer,1,0.0,0.0,27.654267123663036,54.813388323881554,0,0.0076534099684769825,0,0,1
1712,Male,20,1,1,short-term,email,1,122.24559997078744,20.772262095320496,37.47719960712587,55.47080156047496,0,0.007315700213769612,1,0,2
1713,Female,20,1,1,short-term,automatic transfer,0,114.88727982345463,19.51840606765626,46.49489360875388,59.21432143308113,0,0.007494172766500483,0,0,1
1714,Female,20,0,1,short-term,email,4,0.0,0.0,4.394464648570121,23.806273064487304,1,0.004775683921931019,0,0,2
1715,Female,20,1,1,short-term,mail,1,123.379431680155,20.974881377071146,36.697448920063295,52.43351629594774,1,0.008330512923030248,0,0,0
1716,Female,20,1,1,short-term,mail,1,110.51903553681495,18.785484084435648,78.1525970001125,94.70084552488568,0,0.007394478686142677,0,0,0
1717,Male,20,1,1,short-term,email,3,108.35205475221122,18.41642069480641,65.62046554589422,81.31649496375665,0,0.0074344671956905585,1,0,2
1718,Female,20,1,1,short-term,mail,0,113.85478127390904,19.352598943813813,78.93701510722728,96.1465143240805,0,0.007716282154639523,0,0,0
1719,Male,20,1,1,short-term,email,1,115.07818253389088,19.561149812519616,64.75245908179777,79.13421703528113,0,0.007500714274463103,1,0,2
1720,Male,20,1,1,short-term,email,1,111.79366476163206,19.002500929531188,80.12735552445048,94.35390683170928,0,0.00756843299952382,1,0,2
1721,Male,20,1,1,short-term,email,6,123.379431680155,20.974881377071146,84.22839333906686,90.6472095542222,1,0.00958959583837301,1,0,2
1722,Male,20,1,1,short-term,email,4,123.379431680155,20.974881377071146,56.81429703929685,78.21181650929421,1,0.009349843474557598,1,0,2
1723,Male,20,1,1,short-term,automatic transfer,3,123.379431680155,20.974881377071146,75.29672420643524,90.27992577727991,1,0.00991510194247753,1,0,1
1724,Male,20,1,1,short-term,email,3,123.379431680155,20.974881377071146,61.97272909769023,87.4700805835849,1,0.009514009229363794,1,0,2
1725,Female,20,1,0,short-term,automatic transfer,2,119.35595408805996,20.288325651674043,0.0,18.47949028464596,0,0.008724,0,0,1
1726,Female,20,1,0,short-term,email,0,132.42724018969088,22.5109989861084,0.0,16.801600907596516,0,0.008724,0,0,2
1727,Female,20,1,0,short-term,email,1,128.56649256692373,21.854570836326783,0.0,16.64155996582173,0,0.008724,0,0,2
1728,Female,20,1,0,short-term,mail,2,112.69786061293252,19.15799912019541,0.0,17.096770211257002,0,0.008724,0,0,0
1729,Male,20,1,1,long-term,automatic transfer,2,123.53006027210748,20.96984055085136,33.487370136315505,52.362647771245406,0,0.007783885494081514,1,1,1
1730,Male,20,1,0,long-term,automatic transfer,4,123.80075139607192,21.04528228932778,0.0,20.57026704099872,0,0.008724,1,1,1
1731,Female,20,1,0,long-term,mail,1,121.92214113878632,20.725276337211817,0.0,19.464311214440507,0,0.008724,0,1,0
1732,Female,20,1,0,long-term,mail,1,127.06561835391618,21.599574847081723,0.0,18.9029308236854,0,0.008724,0,1,0
1733,Male,53,1,1,short-term,automatic transfer,2,111.202395436323,18.90700071401052,52.79743051407264,80.09228232953338,0,0.007391131441836954,1,0,1
1734,Male,53,1,1,short-term,email,2,122.7030346594693,20.86176759693297,48.34923332991802,77.10316897781462,0,0.007249076935425687,1,0,2
1735,Female,53,1,1,short-term,automatic transfer,1,118.9085442484836,20.10228476383603,72.76113786034574,92.36660876712668,0,0.00786998618229563,0,0,1
1736,Female,53,1,1,short-term,automatic transfer,2,113.69414672425216,19.34740629920772,73.63179135338135,96.73944513855082,1,0.010917593191605644,0,0,1
1737,Male,53,1,1,short-term,email,2,119.70235907017904,20.35973104244483,75.20227044494263,90.75272380671151,1,0.011645219381870733,1,0,2
1738,Male,53,1,1,short-term,email,1,109.90324232874852,18.690420858041808,83.54459101125688,102.22220763507224,1,0.01020584139199412,1,0,2
1739,Male,53,1,1,long-term,automatic transfer,4,145.6959510881701,24.769413325843036,34.197429709985514,72.81736453408776,0,0.004513920199843896,1,1,1
1740,Male,53,1,1,long-term,email,0,145.57537947607383,24.74803336102743,30.79112832523444,54.02771801555726,0,0.009778334676575408,1,1,2
1741,Male,53,1,1,long-term,automatic transfer,4,142.0729333604849,24.152375821898445,37.749495457624704,71.25995248389587,0,0.005238848590043678,1,1,1
1742,Female,53,1,1,long-term,automatic transfer,1,146.42032115215056,24.89231969888504,31.60764438550888,66.24614254645098,0,0.00510770721908396,0,1,1
1743,Male,53,1,1,long-term,email,1,132.62898753734956,22.5478931033319,48.15509498876399,62.40925405738157,0,0.009505978311695933,1,1,2
1744,Male,53,1,1,long-term,mail,2,104.52380159666995,17.767921536123072,88.89466772397392,101.5130357262273,0,0.008718982488594804,1,1,0
1745,Female,53,1,1,long-term,email,3,136.90677827989128,23.275195031082998,79.60408286925387,101.73304544462036,0,0.00781495400803293,0,1,2
1746,Female,53,1,1,long-term,email,1,136.17298947029016,23.148627278517683,77.82179585707816,100.66653733341984,0,0.006648677347535505,0,1,2
1747,Female,53,1,1,long-term,mail,1,116.35362619384168,19.781664054322267,82.71725263702106,104.40302224182965,0,0.00851332846918954,0,1,0
1748,Female,53,1,1,long-term,mail,3,123.04188258531282,20.9186325911398,80.64834967322979,92.87469798524296,0,0.008475821971157796,0,1,0
1749,Female,53,1,1,long-term,email,1,110.75363956820708,18.82821109537764,83.3472585980317,96.872259602415,0,0.006688807484968774,0,1,2
1750,Male,53,1,0,long-term,automatic transfer,1,124.88542589820663,21.231074637473014,0.0,18.61302879580497,0,0.008724,1,1,1
1751,Male,53,1,0,long-term,automatic transfer,2,118.16831140558148,20.089070530259917,0.0,18.96259967773261,0,0.008724,1,1,1
1752,Male,53,1,0,long-term,automatic transfer,1,109.1308167257194,18.55293820849012,0.0,24.2664803679618,0,0.008724,1,1,1
1753,Female,53,1,0,long-term,mail,3,124.07365061870428,21.092806640713047,0.0,22.50279351370272,0,0.008724,0,1,0
1754,Male,53,1,0,long-term,mail,1,103.36291623691125,17.572185238227167,0.0,20.00159956059916,0,0.008724,1,1,0
1755,Male,53,1,0,long-term,mail,2,144.5618987873241,24.57585839112662,0.0,20.005031217214,0,0.008724,1,1,0
1756,Male,53,1,0,long-term,automatic transfer,1,117.9702645142259,20.061962854367824,0.0,19.24640530862979,1,0.008724,1,1,1
1757,Male,40,1,1,short-term,mail,1,125.75143878296969,21.37843605906369,33.368707141428004,57.80030207443343,0,0.0075980876957911486,1,0,0
1758,Male,40,1,1,short-term,email,3,135.57098789986364,23.04565925969015,51.249291441898514,72.31405844958891,0,0.007051036907617303,1,0,2
1759,Female,40,0,1,short-term,email,5,0.0,0.0,27.074270723695367,45.77147202291098,1,0.009739223009410061,0,0,2
1760,Male,40,1,1,short-term,mail,6,123.379431680155,20.974881377071146,23.02721981907332,49.40107217329285,1,0.00997185735031682,1,0,0
1761,Female,40,0,1,short-term,email,5,0.0,0.0,28.14549530476844,45.51602828518693,1,0.009730899906507972,0,0,2
1762,Female,40,1,1,short-term,automatic transfer,0,123.50317663258014,20.99476867371166,74.02140153075663,94.38997178326802,0,0.007608672461565753,0,0,1
1763,Male,40,1,1,short-term,automatic transfer,1,131.23005910278795,22.307950350142008,85.78232849283646,107.33990180053436,0,0.00768705055347376,1,0,1
1764,Female,40,1,1,short-term,email,1,129.85782237838396,22.07454959579207,67.8935291939915,86.99561578914121,0,0.0077145125412383326,0,0,2
1765,Female,40,1,1,short-term,automatic transfer,0,129.6734374342954,22.04413748317352,77.46090944826197,97.53830596441338,0,0.007766462556190102,0,0,1
1766,Male,40,1,1,short-term,email,2,126.07631026278284,21.431928749832096,80.90116861956874,102.3166441511712,0,0.00751438636720735,1,0,2
1767,Female,40,1,0,short-term,email,1,125.3234688665649,21.300495179837974,0.0,23.702521048310658,0,0.008724,0,0,2
1768,Female,40,0,1,long-term,automatic transfer,1,0.0,0.0,44.49913481664646,66.88632400271044,0,0.007229140200238674,0,1,1
1769,Female,40,0,1,long-term,automatic transfer,2,0.0,0.0,44.68988220799307,67.7405644633726,0,0.00785888151199984,0,1,1
1770,Female,40,0,1,long-term,automatic transfer,2,0.0,0.0,46.29134741407007,69.04125358121928,0,0.007484728153219637,0,1,1
1771,Male,40,0,1,long-term,automatic transfer,1,0.0,0.0,21.959534971614968,42.07693085391993,0,0.009655661429552544,1,1,1
1772,Female,40,0,1,long-term,automatic transfer,1,0.0,0.0,46.09319858867986,68.61167458804132,0,0.0076637765256035465,0,1,1
1773,Male,40,1,1,long-term,automatic transfer,1,140.55818534142796,23.891961634579157,71.7067767236906,93.5110180462856,0,0.007558998133245746,1,1,1
1774,Female,40,1,0,long-term,mail,1,150.8879673140798,25.64775538898464,0.0,24.50020269002683,0,0.008724,0,1,0
1775,Female,40,1,0,long-term,automatic transfer,0,130.93095294829902,22.255669253818883,0.0,19.09478855231029,0,0.008724,0,1,1
1776,Female,40,1,0,long-term,automatic transfer,0,123.4593858173504,20.983766177996245,0.0,19.159021640641622,0,0.008724,0,1,1
1777,Male,40,1,0,long-term,mail,2,98.1411640324016,16.681346367519737,0.0,23.22667511034649,0,0.008724,1,1,0
1778,Male,40,1,0,long-term,automatic transfer,2,152.125455727074,25.860409879076872,0.0,20.77698235790657,0,0.008724,1,1,1
1779,Male,59,0,1,short-term,email,1,0.0,0.0,32.908732094507656,53.66788025710236,0,0.006790081829138034,1,0,2
1780,Male,59,0,1,short-term,email,1,0.0,0.0,37.26636161869765,57.43513328114422,0,0.008209810571593982,1,0,2
1781,Female,59,1,1,short-term,automatic transfer,4,114.84668580488037,19.5058466103482,69.45121260616725,89.47723312575276,0,0.007676038607502577,0,0,1
1782,Male,59,1,1,short-term,email,1,120.07734235039112,20.392249623415967,88.4020622578528,105.94336277578148,0,0.007089237095380168,1,0,2
1783,Male,59,1,1,short-term,automatic transfer,1,129.5929857861944,21.999097217903632,73.41282921358207,92.03990268402006,0,0.006531292481372613,1,0,1
1784,Male,59,0,1,long-term,automatic transfer,1,0.0,0.0,41.22081463119467,60.10894670763209,0,0.008403696285836327,1,1,1
1785,Female,59,1,1,long-term,automatic transfer,2,114.96876484290844,19.54379100336946,55.96008705160983,74.53096449279569,0,0.006936464218106639,0,1,1
1786,Female,59,1,1,long-term,mail,2,108.18596045901766,18.39130703693334,57.93639859230999,76.24711068794328,0,0.008138409894225346,0,1,0
1787,Female,59,1,1,long-term,automatic transfer,2,120.52880871932904,20.489901167164376,55.01086795312621,72.21019153300995,0,0.008071605113344425,0,1,1
1788,Male,59,1,1,long-term,email,2,97.3457522733878,16.54625297294961,79.0861744221713,87.35784478863525,0,0.008053552932117524,1,1,2
